1	204	156	9	0	0	0.5000003	0.27888626	1.9999996	0.55777323	23.703703	17.333334	25.444445	28.333334	-19.11111	5.2222223	13.888889	28.333334	0.38903406	2.8649306
1	71	180	9	0.11111111	0	1.222222	0.5629625	3	1.8666646	22.333334	18.333334	21.444445	27.222221	-12	-2.6666667	14.666667	27.222221	0.3273826	2.4538307
1	60	181	9	0.11111111	0	1.6666666	1.2000005	2.6666667	2.0888875	19.62963	17.11111	17.88889	23.88889	-7.5555553	-5.2222223	12.777778	23.88889	0.28569087	2.1891353
1	103	216	9	0	0	0.88888884	0.6518517	2.1666663	1.1444442	14.555555	10.888889	13.666667	19.11111	-11	-2.6666667	13.666667	19.11111	0.43169576	2.4475467
1	89	221	9	0	0	1.3888888	1.4851848	1.4444445	1.5851862	14.074074	10.666667	12.444445	19.11111	-10.222222	-4.888889	15.111111	19.11111	0.44601154	2.3172119
1	8	199	9	0	0	1.6666671	0.78881073	1.3888893	0.71232533	15	13.333333	11.777778	19.88889	-5	-9.666667	14.666667	19.88889	0.40888458	1.9053026
1	200	250	9	0	0	2.2777777	1.420746	1.4444445	1.0255988	9.222222	6.5555553	7.3333335	13.777778	-8	-5.6666665	13.666667	13.777778	0.5633903	2.1929355
1	163	166	9	0	0	1.7777776	1.0962971	2.444445	1.0518519	16.962963	12.333333	16.333334	22.222221	-13.888889	-1.8888888	15.777778	22.222221	0.4462137	2.5158255
1	186	173	9	0	0	1.4444445	0.82963055	2.1111114	1.9851853	17.148148	13.555555	15.555555	22.333334	-10.777778	-4.7777777	15.555555	22.333334	0.39643326	2.332739
1	2	245	9	0	0	1.8888888	2.162963	3.1666667	3.2777781	6.4074073	6.2222223	6	7	-0.5555556	-1.2222222	1.7777778	7.2222223	0.19104938	1.7566451
1	62	223	9	0	0	2.5	5.722223	1.6666666	2.4444442	6.6666665	4.888889	4.666667	10.444445	-5.3333335	-6	11.333333	10.444445	0.5931498	2.0465877
1	242	183	9	0	0	1.4999999	0.9368979	2.1666667	1.798147	15.37037	12.666667	12.444445	21	-8.111111	-8.777778	16.88889	21	0.42024404	2.0758736
1	200	215	9	0	0	1.5555559	0.95839405	4.722222	2.6450515	23.037037	17.11111	22.555555	29.444445	-17.777779	-1.4444444	19.222221	29.444445	0.42076695	2.5610487
1	57	177	9	0	0	0.94444495	0.55185163	1.4444443	1.71852	19.592592	15.777778	18.444445	24.555555	-11.444445	-3.4444444	14.888889	24.555555	0.3589904	2.413262
1	63	220	9	0	0	3.055556	15.2629595	3.6666667	6.0888896	8.185185	6.5555553	6.4444447	11.555555	-4.888889	-5.2222223	10.111111	11.555555	0.48671728	2.0931497
1	117	224	9	0	0	3.0555556	2.5596585	3.0555556	3.0215273	20.25926	15.444445	17.777779	27.555555	-14.444445	-7.4444447	21.88889	27.555555	0.44151622	2.3041532
1	233	211	9	0.11111111	0	2.6666667	6.0888896	1.6666666	1.7333333	15.444445	12.444445	15.222222	18.666668	-9	-0.6666667	9.666667	18.666668	0.33542147	2.5549645
1	232	175	9	0	0	1.1666669	0.62360954	2.8333333	2.1679492	15.37037	12.444445	13.555555	20.11111	-8.777778	-5.4444447	14.222222	20.11111	0.38741234	2.2421958
1	29	195	9	0	0	0.44444433	0.40368652	0.61111087	0.6804136	16.037037	14.444445	13.333333	20.333334	-4.7777777	-8.111111	12.888889	20.333334	0.34230694	1.9430399
1	63	201	9	0	0	1.4444445	0.9185186	0.94444424	0.5518518	7.7777777	6.2222223	5.5555553	11.555555	-4.6666665	-6.6666665	11.333333	11.555555	0.54320127	1.9829868
1	93	236	9	0.11111111	0	1.7777777	2.6962965	1.9999999	0.93333334	12.518518	9.555555	10.777778	17.222223	-8.888889	-5.2222223	14.111111	17.222223	0.44724658	2.2671974
1	72	191	9	0.11111111	0	1.2777777	0.5074075	3.1111114	4.6074066	15.185185	12.111111	14.888889	18.555555	-9.222222	-0.8888889	10.111111	18.555555	0.3503698	2.545329
1	52	170	9	0	0	0.55555564	0.4554201	0.94444436	0.38968262	25.444445	20.11111	25.333334	30.88889	-16	-0.33333334	16.333334	30.88889	0.34911168	2.6040132
1	233	184	9	0	0	0.5000002	0.077777766	0.7777777	0.785185	11.851851	9.777778	9.888889	15.888889	-6.2222223	-5.888889	12.111111	15.888889	0.40555555	2.1286457
1	237	191	9	0	0	1	0.31111106	1.5	1.0111109	7.3333335	5.3333335	5.4444447	11.222222	-6	-5.6666665	11.666667	11.222222	0.5358197	2.1224225
1	36	243	9	0.11111111	0	1.888889	1.8518513	2	0.7111104	13.333333	9.888889	12.111111	18	-10.333333	-3.6666667	14	18	0.4522286	2.3683105
1	186	218	9	0	0	1.1666666	0.74444425	1.1666665	0.65555507	13.703704	10.666667	12.666667	17.777779	-9.111111	-3.1111112	12.222222	17.777779	0.40134683	2.3826835
1	197	236	9	0	0	2.4444444	6.829628	3.3333333	7.599998	16.074074	13.111111	16.666668	18.444445	-8.888889	1.7777778	7.111111	18.555555	0.29272884	2.7898002
1	208	240	9	0.11111111	0	1.0555557	0.86296326	2.4444444	5.007407	14.148149	10.888889	13	18.555555	-9.777778	-3.4444444	13.222222	18.555555	0.42162097	2.3924873
1	223	185	9	0	0	0.5	0.34960312	2.3888886	2.0807757	12.962963	11.555555	9.777778	17.555555	-4.2222223	-9.555555	13.777778	17.555555	0.44541803	1.8388497
-1	101	121	9	0.11111111	0	0.6666667	0.843274	1.5	0.88819396	3.4074075	1.1111112	6	3.1111112	-6.888889	7.7777777	-0.8888889	6	0.8435185	-2.5191648
-1	21	122	9	0	0	0.44444445	0.4036867	0.44444445	0.4036867	0.5555556	0	1.2222222	0.44444445	-1.6666666	2	-0.33333334	1.2222222	0.5555556	-2.4445627
-1	45	89	9	0	0	0.7777777	0.3407409	0.77777773	0.47407398	2.2962964	0.11111111	6.4444447	0.33333334	-6.5555553	12.444445	-5.888889	6.4444447	0.9861111	-2.1239047
-1	18	87	9	0	0	1.5555555	1.9626132	1.8888887	1.7469552	2.925926	1.2222222	5.6666665	1.8888888	-5.111111	8.222222	-3.1111112	5.6666665	0.86277056	-2.2294934
-1	52	102	9	0	0	0.72222227	0.50740725	0.8333333	0.5666668	2.8888888	0.6666667	6.3333335	1.6666666	-6.6666665	10.333333	-3.6666667	6.3333335	0.89973545	-2.2617195
-1	54	91	9	0	0	1.4444443	1.540741	0.8333333	0.25555572	3.2592592	0.5555556	8	1.2222222	-8.111111	14.222222	-6.111111	8	0.94481075	-2.186723
-1	80	87	9	0	0.11111111	24.388891	572.9964	44.722225	1386.3292	67.44444	58.77778	79	64.55556	-26	34.666668	-8.666667	79	0.30628127	-2.4221272
-1	140	124	9	0	0	1	0.44444454	1.1111112	1.0518516	2.5185184	0.22222222	6.111111	1.2222222	-6.888889	10.777778	-3.8888888	6.111111	0.97376543	-2.267462
-1	69	139	9	0	0	2.8333328	1.7732588	2.1111112	1.6688871	18.074074	16	22.555555	15.666667	-6.2222223	13.444445	-7.2222223	23.88889	0.38661182	-1.7028334
-1	9	80	9	0	0	2.9444444	13.751853	16.666666	71.5111	23.62963	17.333334	31.666666	21.88889	-18.88889	24.11111	-5.2222223	31.666666	0.5142537	-2.4315135
-1	6	81	9	0	0.11111111	4.111111	8.740745	5.722223	28.50741	12.481482	7.6666665	18.88889	10.888889	-14.444445	19.222221	-4.7777777	18.88889	0.6281558	-2.388561
-1	74	129	9	0	0	0.22222222	0.029629637	0.11111111	0.029629635	0.5185185	0	1.5555556	0	-1.5555556	3.1111112	-1.5555556	1.5555556	1	-2.0943952
-1	41	75	9	0	0.11111111	15.388889	19.136257	26.611113	31.71359	55	47.444443	65.44444	52.11111	-22.666666	31.333334	-8.666667	65.44444	0.29780185	-2.3567543
-1	36	145	9	0	0	0.2777778	0.19629629	1.2777778	2.0629628	0.8518519	0.33333334	1.4444444	0.7777778	-1.5555556	1.7777778	-0.22222222	1.4444444	0.25185186	-2.5309503
-1	94	144	9	0	0	0.44444442	0.118518494	0.49999997	0.1666667	1.1481482	0	3.4444444	0	-3.4444444	6.888889	-3.4444444	3.4444444	1	-2.0943952
-1	18	90	9	0	0	1.0555555	0.37407416	0.6666667	0.22222227	2.8148148	0.5555556	6.888889	1	-6.7777777	12.222222	-5.4444447	6.888889	0.9261464	-2.1643226
-1	68	103	9	0	0	0.66666675	0.57777774	1.111111	0.96296334	2.148148	0.11111111	5.6666665	0.6666667	-6.111111	10.555555	-4.4444447	5.6666665	0.9876543	-2.1854658
-1	45	108	9	0	0.11111111	25.5	12.795401	27.277779	15.930981	49.814816	41.77778	61.11111	46.555557	-24.11111	33.88889	-9.777778	61.11111	0.35897508	-2.3604913
-1	59	99	9	0	0	0.77777785	0.8296297	0.99999994	0.3555556	2.0370371	0.11111111	5.5555553	0.44444445	-5.7777777	10.555555	-4.7777777	5.5555553	0.9861111	-2.149743
-1	67	136	9	0	0	6.722223	3.7083488	2.6666667	3.1972213	15.518518	9	25.333334	12.222222	-19.555555	29.444445	-9.888889	25.333334	0.66081303	-2.3075109
-1	226	110	9	0	0	0.33333334	0.08888887	0.49999997	0.2111111	1.6666666	0.11111111	4.4444447	0.44444445	-4.6666665	8.333333	-3.6666667	4.4444447	0.9777778	-2.1559837
-1	231	124	9	0	0	3.4444447	14.962965	1.8333334	6.4333353	3	1.4444444	5.888889	1.6666666	-4.6666665	8.666667	-4	5.888889	0.895369	-2.118937
-1	103	125	9	0	0	0.9444445	0.82775915	0.83333343	0.6912146	1.7777778	0.44444445	3.8888888	1	-4	6.3333335	-2.3333333	3.8888888	0.9238095	-2.2375617
-1	1	81	9	0	0	12.166667	267.45554	9.222222	205.36296	21.333334	14	30.555555	19.444445	-22	27.666666	-5.6666665	30.555555	0.5952822	-2.438409
-1	230	124	9	0	0	0.2777778	0.10740743	0.2777778	0.15185183	0.6666667	0	2	0	-2	4	-2	2	1	-2.0943952
-1	58	109	9	0	0	0.8888889	0.25185165	2.8333333	1.677777	4.296296	1.4444444	8.444445	3	-8.555555	12.444445	-3.8888888	8.444445	0.8644824	-2.2837873
-1	59	120	9	0	0	2.1666667	1.9860634	1.4444441	1.8698385	19.074074	10.555555	33.11111	13.555555	-25.555555	42.11111	-16.555555	33.11111	0.6812664	-2.2312608
-1	140	125	9	0	0	0.66666657	0.22222227	2.6666667	3.7777781	3.925926	1.5555556	7.7777777	2.4444444	-7.111111	11.555555	-4.4444447	7.7777777	0.85319865	-2.2342408
-1	127	143	9	0	0	1.5	0.12222214	0.88888884	0.60740745	4.185185	0.8888889	9.444445	2.2222223	-9.888889	15.777778	-5.888889	9.444445	0.915376	-2.2574124
-1	23	129	9	0	0	0.5	0.077777795	0.38888887	0.15185186	0.5185185	0	1.5555556	0	-1.5555556	3.1111112	-1.5555556	1.5555556	0.7777778	-2.0943952
